gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,genericName,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID
2513269827,,,,,,,,,,,,,,,,,,,,,,,,,,L  0693254@BRAHMS,,,,,,,,,,CC0_1_0,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,Naturalis Biodiversity Center,,,,Botany,,,PRESERVED_SPECIMEN,,,,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200693254,L  0693254,"Royen, P van  3510 ",Royen P van,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961-12-01T00:00:00,,,,1961,12,1,,,,,,,,,,,,ASIA,,,,ID,New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,15f819bd-6612-4447-854b-14d12ee1022d,NL,2020-07-16T00:09:19.090Z,,,,,,,,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-16T00:09:19.090Z,2020-07-15T22:59:08.847Z,true,,,
2513241037,,,,,,,,,,,,,,,,,,,,,,,,,,L  0535977@BRAHMS,,,,,,,,,,CC0_1_0,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,Naturalis Biodiversity Center,,,,Botany,,,PRESERVED_SPECIMEN,,,,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200535977,L  0535977,"Vink, W BW(Ind.) 15328 ",Vink W,,,,,,,,,,,,,,,14308,,,,,,,,,,,,,1962-03-11T00:00:00,,,,1962,3,11,,,,,,,,,,,,ASIA,,,,ID,New Guinea,,,Vogelkop Pen.,,,,,,,,-1.5,132.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,15f819bd-6612-4447-854b-14d12ee1022d,NL,2020-07-16T00:08:58.498Z,,,,,,,,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-16T00:08:58.498Z,2020-07-15T22:59:08.847Z,true,,,
2513239676,,,,,,,,,,,,,,,,,,,,,,,,,,L  0535121@BRAHMS,,,,,,,,,,CC0_1_0,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,Naturalis Biodiversity Center,,,,Botany,,,PRESERVED_SPECIMEN,,,,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200535121,L  0535121,"Jacobs, M  8371 ",Jacobs M,,,,,,,,,,,,,,,15355,,,,,,,,,,,,,1968-05-13T00:00:00,,,,1968,5,13,,,,,,,,,,,,ASIA,,,,ID,Sumatra,,,Lampung Prov. NW of Kota Agung,,,,,,,,-5.383333,104.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,ICN,SYNONYM,,,15f819bd-6612-4447-854b-14d12ee1022d,NL,2020-07-16T00:08:59.304Z,,,,,,,,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-16T00:08:59.304Z,2020-07-15T22:59:08.847Z,true,,,
2465051196,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:UEFS:HUEFS:253211,,,,,,,,,pt,CC_BY_NC_4_0,,,2020-05-08T14:11:21Z,,,,,,,,HUEFS - Herbario da Universidade Estadual de Feira de Santana,,,,,,,Collection,,,,,UEFS,HUEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,Universidade Estadual de Feira de Santana,PRESERVED_SPECIMEN,,,,BRA:UEFS:HUEFS:253211,253211,830,"Proença, C.E.B.",,,,,,,,,,,,,,,,Mata de calcário pertubada perto do córrego.,,,,,,,,,,,,1992-10-07T00:00:00,,,,1992,10,7,,,,,,,,,,,,,,,,BR,Distrito Federal,,Brasília,Apa de Cafuringa Fazenda Palestina. Centro Oeste.,,,,,,,,-15.55,-48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,2e684fd6-09e2-4661-910a-0a188b610c04,BR,2020-07-12T12:14:54.574Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:14:54.574Z,2020-07-12T12:11:22.983Z,false,,,
2464818003,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:UFS:ASE:41208,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-11-27T16:48:58Z,,,,,,,,ASE - Herbário da Universidade Federal de Sergipe,,,,,,,Collection,,,,,Universidade Federal de Sergipe,ASE,ASE - Herbário da Universidade Federal de Sergipe,Universidade Federal de Sergipe,PRESERVED_SPECIMEN,,,,BRA:UFS:ASE:41208,41208,317,"Santos, E; Farias, MCV; Andrade, VD",,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-03T00:00:00,,,,2018,10,3,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Sergipe,,Lagarto,"Assentamento Che Guevara, Mata de Dr. João.",,,,,,,,-11.4426,-38.0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,76823beb-2f33-47a6-96a1-ccd2df47ac28,BR,2020-07-12T12:09:56.998Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:09:56.998Z,2020-07-12T12:09:36.447Z,false,,,
2459905291,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:48379,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-07-11T13:08:42Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:48379,48379,3072,"Árbocz, G.F.; Nave, A.G.; Dário, F.R.",,,,,,,,,,,,,,,,Liana semi-lenhosa com frutos imaturos verdes,,,,,,,,,,,,1996-11-06T00:00:00,,,,1996,11,6,,,,,,,,,,,,,,,,BR,Mato Grosso,,Sinop,"Entrada à direita na rodovia sentido Cláudia /Sinop a 6 km da divisa; floresta ombrófila aberta alterada e com lianas; solo seco, tipo PVA, relevo plano",,,,,,,,-11.409,-55.1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Souza, V.C.",2012-02-20T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:37.328Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera coronata,,DWC_ARCHIVE,2020-07-12T12:11:37.328Z,2020-07-12T12:09:24.934Z,false,,,
2459898165,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:42277,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-02-22T18:18:56Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:42277,42277,2283,"Bernacci, L.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-07T00:00:00,,,,1997,8,7,,,,,,,,,,,,,,,,BR,Mato Grosso,,Santa Teresinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Souza, V.C.",2012-02-20T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:35.183Z,,,,,,,TAXON_MATCH_HIGHERRANK,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera coronata,,DWC_ARCHIVE,2020-07-12T12:11:35.183Z,2020-07-12T12:09:24.934Z,false,,,
2459898099,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:42278,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-07-11T13:08:42Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:42278,42278,1806,"Nave, A.G.; Lopes, R.F.; Bertani, D.F.; Carneiro, P.H.M.",,,,,,,,,,,,,,,,"Liana. Altura de 1,0 m e com flor branca, fruto imaturo verde.",,,,,,,,,,,,1997-08-09T00:00:00,,,,1997,8,9,,,,,,,,,,,,,,,,BR,Mato Grosso,,Novo Horizonte,"Beira de estrada vicinal. Floresta Ombrófila Aberta, capoeira, antropizado",,,,,,,,-11.2457,-57.2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Souza, V.C.",2012-02-20T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:37.365Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera coronata,,DWC_ARCHIVE,2020-07-12T12:11:37.365Z,2020-07-12T12:09:24.934Z,false,,,
2459897849,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:42275,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-07-11T13:08:42Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:42275,42275,20796,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.",,,,,,,,,,,,,,,,Trepadeira; flores alvas.,,,,,,,,,,,,1997-10-12T00:00:00,,,,1997,10,12,,,,,,,,,,,,,,,,BR,Mato Grosso,,Nova Brasilândia,ca. 10km W (em linha reta) de Nova Brasilândia. Contato floresta estacional - savana,,,,,,,,-14.933333,-55.016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Souza, V.C.",2012-02-20T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:37.198Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera coronata,,DWC_ARCHIVE,2020-07-12T12:11:37.198Z,2020-07-12T12:09:24.934Z,false,,,
2459896925,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:42276,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-07-11T13:08:42Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:42276,42276,20689,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.",,,,,,,,,,,,,,,,Trepadeira; flores alvas.,,,,,,,,,,,,1997-10-10T00:00:00,,,,1997,10,10,,,,,,,,,,,,,,,,BR,Mato Grosso,,Nova Brasilândia,"Estrada Nova Brasilândia - Planalto da Serra, ca 22km NE (em linha reta) de Nova Brasilândia. Savana arborizada (cerrado) sobre solo pedregoso",,,,,,,,-14.49,-54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Souza, V.C.",2012-02-20T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:37.316Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera coronata,,DWC_ARCHIVE,2020-07-12T12:11:37.316Z,2020-07-12T12:09:24.934Z,false,,,
2459859568,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:136437,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-02-22T18:06:20Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:136437,136437,412,M.C. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-01T00:00:00,,,,2015,,,,,,,,,,,,,,,,,,BR,Amazonas,,Manaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:37.803Z,,,,,,,,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:11:37.803Z,2020-07-12T12:09:24.934Z,false,,,
2459858700,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:134638,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-07-11T13:08:42Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:134638,134638,133,"Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",,,,,,,,,,,,,,,,"Liana, coletada no interior da mata.",,,,,,,,,,,,2015-04-07T00:00:00,,,,2015,4,7,,,,,,,,,,,,,,,,BR,São Paulo,,Mombuca,Mata do Pinheirinho. Fragmento de Floresta Estacional Semidecidual conservado.,,,,,,,,-22.92607,-47.66169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:37.777Z,573.0,0.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.1,,DWC_ARCHIVE,2020-07-12T12:11:37.777Z,2020-07-12T12:09:24.934Z,false,,,
2459857397,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:ESALQ:ESA:134689,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-07-11T13:08:42Z,,,,,,,,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,,,,,,,Collection,,,,,Universidade de São Paulo,ESA,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,Universidade de São Paulo,PRESERVED_SPECIMEN,,,,BRA:ESALQ:ESA:134689,134689,201,"Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",,,,,,,,,,,,,,,,Nome popular: escada de macaco,,,,,,,,,,,,2015-07-07T00:00:00,,,,2015,7,7,,,,,,,,,,,,,,,,BR,São Paulo,,Mombuca,"Mata do Pinheirinho, dentro de área agrícola, com cerca de 180 hectares, pertecente à COSAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,cbf8c968-37d6-45be-bf5c-e22914a384dc,BR,2020-07-12T12:11:39.825Z,554.0,0.0,,,,,TAXON_MATCH_HIGHERRANK,,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.2,,DWC_ARCHIVE,2020-07-12T12:11:39.825Z,2020-07-12T12:09:24.934Z,false,,,
2433520428,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:UFBA:ALCB:136847,,,,,,,,,pt,CC_BY_NC_4_0,,,2019-10-09T14:16:49Z,,,,,,,,ALCB - Herbário Alexandre Leal Costa,,,,,,,Collection,,,,,Universidade Federal da Bahia,ALCB,ALCB - Herbário Alexandre Leal Costa,Universidade Federal da Bahia,PRESERVED_SPECIMEN,,,,BRA:UFBA:ALCB:136847,136847,2871,"Cardoso, D",,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-24T00:00:00,,,,2010,4,24,,,,,,,,,,,,SOUTH_AMERICA,,,,BR,Amazonas,,Manaus,,,,,,,,,-3.045,-59.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Queiroz, LP de",2011-12-01T00:00:00,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,5b5cf455-a448-4c0a-aecd-3e0956f27f10,BR,2020-07-12T12:21:13.595Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera longipelata,,DWC_ARCHIVE,2020-07-12T12:21:13.595Z,2020-07-12T12:19:04.308Z,false,,,
2397761718,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/378a41a89-04ea-4f8a-ac77-c5c1a1d2cc83,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/378a41a89-04ea-4f8a-ac77-c5c1a1d2cc83,3729199,323,"R. P. Clark, A. N. Egan, S. Sirimongkol & T. Jumruschay",1,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-02T00:00:00,,306,306,2013,11,2,,,,,,,,,,,"Asia-Tropical, Thailand, Phrae",ASIA,,,,TH,Phrae,,,Mae Yom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:55:47.318Z,,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:55:47.318Z,2020-06-25T20:30:47.021Z,true,,,
2397734402,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/335e3dace-7bb9-47da-ae91-24067dba4bb8,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/335e3dace-7bb9-47da-ae91-24067dba4bb8,3730707,309,"R. P. Clark, A. N. Egan, S. Sirimongkol & T. Jumruschay",1,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-01T00:00:00,,305,305,2013,11,1,,,,,,,,,,,"Asia-Tropical, Thailand, Phrae",ASIA,,,,TH,Phrae,,,Mae Yom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,"Plantae, Dicotyledonae, Rosales, Fabaceae, Caesalpinioideae",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2020-06-25T21:56:05.988Z,126.0,,,,,,,StillImage,false,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera sp.,,DWC_ARCHIVE,2020-06-25T21:56:05.988Z,2020-06-25T20:30:47.021Z,true,,,
2331567863,,,,,,,,,,,,,,,,,,,,,,,,,,BRA:UEFS:HUEFS:250994,,,,,,,,,pt,CC_BY_NC_4_0,,,2020-05-08T14:11:21Z,,,,,,,,HUEFS - Herbario da Universidade Estadual de Feira de Santana,,,,,,,Collection,,,,,UEFS,HUEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,Universidade Estadual de Feira de Santana,PRESERVED_SPECIMEN,,,,BRA:UEFS:HUEFS:250994,250994,1915,"Nascimento, F.H.F.",,,,,,,,,,,,,,,,"Mata Atlântica ""lato sensu"". Floresta Estacional Semidecidual.",,,,,,,,,,,,2012-03-15T00:00:00,,,,2012,3,15,,,,,,,,,,,,,,,,BR,Bahia,,Itaberaba,Gameleira. Fazenda Leão dos Brejos.,,,,,,,,-12.4125,-40.526667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phanera Lour.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,,,,GENUS,,,,SYNONYM,,,2e684fd6-09e2-4661-910a-0a188b610c04,BR,2020-07-12T12:14:53.326Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,true,false,7278390,2952935,6,7707728,220,1370,5386,2952935,,,,Phanera,Bauhinia L.,Phanera,,DWC_ARCHIVE,2020-07-12T12:14:53.326Z,2020-07-12T12:11:22.983Z,false,,,
