gbifID,SEINetID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,SpeciesEdited,ScientificNameEdited,GenusEdited,FamilyEdited,Source,DownloadDate,Reference,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,datasetName,ownerInstitutionCode,informationWithheld,dataGeneralizations,dynamicProperties,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventTime,startDayOfYear,endDayOfYear,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,county,municipality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,subgenus,specificEpithet,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,publishingCountry,distanceAboveSurface,distanceAboveSurfaceAccuracy,hasCoordinate,hasGeospatialIssues,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID,datelastmodified,scientificnameauthor,yearidentified,monthidentified,dayidentified,collectornumber,julianday,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode,CercidBaseID
2514206801,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975462,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Lars,,TH,"Thailand, Northern, Prov. Chiangmai: Doi Chang, Mae Taeng Distr.",Northern,,,,18.263917,97.954667,,,,,,,1979-10-22T00:00:00,22,10,1979,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.1975462,"Shimizu, T; Toyokuni, H; Koyama, H; Yahara, T; Santisuk, T T- 20317 ",,,CC0_1_0,Naturalis Biodiversity Center,Shimizu T; Toyokuni H; Koyama H; Yahara T; Santisuk T,,,2020-07-16 0:08,StillImage,,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975462@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary oak-pine forest with pine plantation.,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che510
2514209812,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975456,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Lars,,TH,"Thailand, Eastern, Nakhon Ratchasima: Kao Yai National park.",Eastern,,,,14.75,101.5,,,,,,,1973-07-19T00:00:00,19,7,1973,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.1975456,"Murata, G; Fukuoka, N; Phengklai, C T- 16438 ",,,CC0_1_0,Naturalis Biodiversity Center,Murata G; Fukuoka N; Phengklai C,,,2020-07-16 0:09,StillImage,,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975456@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In grassy place by clearing.,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che511
2514982904,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.3813718,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,MY,"Malaysia, Kedah, Langkawi, Gn. Raya F.R., Road to Gunung Raya F.R.",,,,,6.390333,99.800833,,,,,,,2010-03-03T00:00:00,3,3,2010,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.3813718,"Imin, K; Duistermaat, H; Chew, MY; Nazri, MA KEP FRI 70043 ",,,CC0_1_0,Naturalis Biodiversity Center,Imin K; Duistermaat H; Chew MY; Nazri MA,,,2020-07-16 0:09,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.3813718@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che512
2514999590,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.3814911,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia lakhonensis,,SPECIES,Bauhinia lakhonensis Gagnepain,Bauhinia lakhonensis Gagnep.,,VN,"Thai Ha village, Muong Thai, Phu Yen, Son La.",,,,,21.316306,104.686333,,,,,,,2008-10-06T00:00:00,6,10,2008,2953366,2953366,PRESERVED_SPECIMEN,,Botany,L.3814911,"Du, NV; et al. HNK 2550 ",,,CC0_1_0,Naturalis Biodiversity Center,Du NV; et al.,,,2020-07-16 0:09,StillImage,,Cheniella lakhonensis,Cheniella lakhonensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.3814911@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,lakhonensis,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953366,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia lakhonensis Gagnepain,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che513
2515032756,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.3885205,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Lars,,TH,"Central Thailand, Nakhon Nayok prov., Muang dist., Khao Yai National Park.",Central,,,,14.433333,101.366667,,,,,,,2000-08-09T00:00:00,9,8,2000,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.3885205,"Boonkongchart, A  8 ",,,CC0_1_0,Naturalis Biodiversity Center,Boonkongchart A,,,2020-07-16 0:08,StillImage,,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.3885205@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seasonal evergreen forest, shaded area, sandstone bedrock.",,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che514
2515128233,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.3885879,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia lakhonensis,,SPECIES,Bauhinia lakhonensis Gagnepain,Bauhinia lakhonensis Gagnep.,,TH,"Nong Doen Bung Khla dist. Nong Khai Tham Foon, trail to waterfalls.",,,,,18.1615,103.5425,,,,,,,2004-05-20T00:00:00,20,5,2004,2953366,2953366,PRESERVED_SPECIMEN,,Botany,L.3885879,"Pooma, R; Phattarahirankanok, K; Sirimongkol, S; Poopath, M  4155 ",,,CC0_1_0,Naturalis Biodiversity Center,Pooma R; Phattarahirankanok K; Sirimongkol S; Poopath M,,,2020-07-16 0:09,StillImage,,Cheniella lakhonensis,Cheniella lakhonensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.3885879@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,lakhonensis,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953366,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia lakhonensis Gagnepain,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che515
2515128388,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.3895537,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,glauca,SUBSPECIES,Bauhinia glauca subsp. glauca,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. glauca,,TH,"Chumphon, Chai Ya, Pa We. Main road to Surat Thani, km 129-130. Open roadside.",,,,,9.407222,99.167778,,,,,,,2006-12-17T00:00:00,17,12,2006,7225377,2953583,PRESERVED_SPECIMEN,,Botany,L.3895537,"Pooma, R; Pattharahirantricin, N; Sirimongkol, S  6390 ",,,CC0_1_0,Naturalis Biodiversity Center,Pooma R; Pattharahirantricin N; Sirimongkol S,,,2020-07-16 0:08,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.3895537@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,7225377,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. glauca,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che516
2515394276,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1965162,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia touranensis,,SPECIES,Bauhinia touranensis Gagnep.,Bauhinia touranensis Gagnep.,,VN,"Vietnam, Khanh Hoa Prov., Dien Khanh Dist., Hon Ba Mts., road transect Suoi Cat village to peak at km 22-21.",Khanh Hoa,,,,12.125667,109.007333,,,,,,,2004-11-27T00:00:00,27,11,2004,2953914,2953914,PRESERVED_SPECIMEN,,Botany,L.1965162,"Soejarto, DD; Ninh, TN  13568 ",Adema FACB,2005-11-01T00:00:00,CC0_1_0,Naturalis Biodiversity Center,Soejarto DD; Ninh TN,,,2020-07-16 0:08,StillImage,,Cheniella touranensis,Cheniella touranensis (Gagnep.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1965162@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0843399,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,touranensis,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953914,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia touranensis Gagnep.,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che517
2515425507,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975529,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Lars,,TH,"[Thailand                 , Northern                      , Lampang                       , Muang Bahn                    ]",Northern,,,,18.283333,99.5,,,,,,,1995-09-23T00:00:00,23,9,1995,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.1975529,"Maxwell, JF 95- 724 ",,,CC0_1_0,Naturalis Biodiversity Center,Maxwell JF,,,2020-07-16 0:09,StillImage,,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975529@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0216622,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che518
2515425783,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975559,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,ID,"Java, Preanger.",Java,,,,-6.903611,107.0175,,,,,,,,,,,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.1975559,"Ploem, JC  s.n. ",,,CC0_1_0,Naturalis Biodiversity Center,Ploem JC,,,2020-07-16 0:08,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975559@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0846804,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che519
2515426847,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975561,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,ID,"Java, Kediri resid., Bay of Popoh.",Java,,,,-8.283333,111.783333,,,,,,,1923-05-09T00:00:00,9,5,1923,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.1975561,"Dorgelo, JD  1744 ",Backer CA,,CC0_1_0,Naturalis Biodiversity Center,Dorgelo JD,,,2020-07-16 0:08,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975561@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0846802,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che520
2515426863,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975514,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,tenuiflora,SUBSPECIES,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,Bauhinia glauca (Wall. ex Benth.) Benth. subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Lars,,TH,Env. de Thoung Saleng Louang. Prov.: Phitsanulok. Thailande.,Northern,,,,16.8667,100.85,,,,,,,1965-02-26T00:00:00,26,2,1965,2953918,2953583,PRESERVED_SPECIMEN,,Botany,L.1975514,"Vidal, JE  4568 ",,,CC0_1_0,Naturalis Biodiversity Center,Vidal JE,,,2020-07-16 0:08,StillImage,,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975514@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bords de route.,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953918,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. tenuiflora (Watt ex C.B.Clarke) K.Larsen & S.S.Larsen,,DWC_ARCHIVE,2020-07-16 0:08,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che521
2515426916,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975550,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,ID,"Java, Tjitjoeroeg (Djampang koelon).",Java,,,,-6.781389,106.7825,,,,,,,1914-01-01T00:00:00,1,1,1914,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.1975550,"Backer, CA  17246 ",Backer CA,,CC0_1_0,Naturalis Biodiversity Center,Backer CA,,,2020-07-16 0:09,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975550@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0846813,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che522
2515427057,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1975549,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca (Wall. ex Benth.) Benth.,,ID,"Java, Prigi.",Java,,,,-7.0969,112.0295,,,,,,,1914-01-01T00:00:00,1,1,1914,2953583,2953583,PRESERVED_SPECIMEN,,Botany,L.1975549,"Lörzing, JA  1020 ",Lörzing JA,,CC0_1_0,Naturalis Biodiversity Center,Lörzing JA,,,2020-07-16 0:09,StillImage,,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.1975549@BRAHMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naturalis Biodiversity Center,,,,,,,,,,,,,,,,,,,L  0846814,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plantae|Magnoliopsidae|Fabales|Leguminosae-Caes.,,glauca,,,ICN,ACCEPTED,,,NL,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-07-16 0:09,2020-07-15 22:59,TRUE,,,,,,,,,,,,,,,,,,,,,Che523
